left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
350.4038217,145.7459784,337.9706711,142.1112398,347.6264038,144.934021,92.006427
350.8309002,144.274957,338.3967338,140.6449732,348.0553589,143.4646759,93.53334126
351.2608776,142.8049069,338.8242226,139.1799494,348.4836121,141.9954071,95.05946098
351.6878809,141.3342686,339.2514907,137.7153247,348.9111328,140.5262451,96.58513577
352.1148782,139.8649705,339.6787097,136.2469693,349.338501,139.057251,98.1143786
352.5415272,138.3962401,340.1063582,134.777778,349.7658691,137.588562,99.64454406
352.9699089,136.92922,340.5360063,133.3058684,350.1937561,136.120224,101.1778788
353.3966227,135.4609897,340.9637138,131.8372123,350.6216431,134.6521759,102.7075469
353.8229306,133.994115,341.3932866,130.3656142,351.0500488,133.1846466,104.2405615
354.2501761,132.5278594,341.8216189,128.8936695,351.4790344,131.7175598,105.7735617
354.6756506,131.0613807,342.2507835,127.4222236,351.9085999,130.2509308,107.3063159
355.1020466,129.5948988,342.679202,125.9531674,352.3384094,128.7847443,108.836567
355.5299016,128.1295425,343.1085152,124.483279,352.7686768,127.3189926,110.3678677
355.9558304,126.6636919,343.5360432,123.0136622,353.1993408,125.8535919,111.898408
356.3811531,125.1980009,343.9649748,121.5446243,353.6304016,124.3886108,113.4287853
356.8081994,123.7330586,344.3929499,120.0754582,354.0618896,122.9239807,114.9590179
357.23346,122.2672367,344.8205502,118.6083845,354.4935303,121.45961,116.4871367
357.6589085,120.8018833,345.2491969,117.1418905,354.925293,119.9956589,118.0149923
358.085622,119.3371052,345.6766597,115.6762651,355.3570557,118.532135,119.5416823
358.5106425,117.8731846,346.1044879,114.2073313,355.7893677,117.0690842,121.0716507
358.9351455,116.4085232,346.531551,112.7422984,356.2216797,115.6064835,122.59766
359.3627106,114.9451095,346.9577524,111.2777074,356.6539612,114.1442947,124.123004
359.787346,113.4805628,347.3835051,109.8165627,357.0857544,112.6825333,125.6449137
360.2145083,112.0174791,347.8105258,108.3551856,357.5172424,111.2211075,127.1674017
360.6389529,110.5540553,348.236465,106.8940775,357.9483948,109.7600708,128.6893285
361.0639355,109.0906915,348.6611841,105.435111,358.3789368,108.2993164,130.2088579
361.4911372,107.6291639,349.0877484,103.975977,358.8089905,106.8391876,131.7290648
361.9153216,106.167436,349.513822,102.5186204,359.2383728,105.3798141,133.2474281
362.3388323,104.7069699,349.9389294,101.0619889,359.6670227,103.9215851,134.7648244
362.7650029,103.2488925,350.3651123,99.60688481,360.0949402,102.4646606,136.2810565
363.1872489,101.7917925,350.7909091,98.15170839,360.5223083,101.0092545,137.7972496
363.6098484,100.3375314,351.2172323,96.69513129,360.9495544,99.55562592,139.3149347
364.0341882,98.8861347,351.6442452,95.23911891,361.3768616,98.10394287,140.8322719
364.4550622,97.43599556,352.0714927,93.78376342,361.8044128,96.6542511,142.3490448
364.8756325,95.98827942,352.4981428,92.32846192,362.2324219,95.20672607,143.8655977
365.2975215,94.54406895,352.9255007,90.87264302,362.6612244,93.76174164,145.3828464
365.716572,93.10172231,353.3520549,89.42172081,363.0903015,92.32007599,146.8951703
366.157087,91.58488452,353.8010571,87.89094318,363.5436707,90.80358124,148.4904393
366.5963872,90.07334961,354.2479257,86.369928,363.996521,89.29362488,150.0757401
367.0336872,88.56896292,354.6964925,84.8523007,364.4493713,87.79042053,151.6582713
367.4725184,87.07178098,355.1404294,83.33989418,364.9022217,86.2939682,153.2344862
367.9052104,85.57955938,355.5833865,81.8337441,365.355072,84.80432129,154.8044222
368.3367654,84.09336939,356.0254606,80.33497562,365.8078003,83.32132721,156.3670279
368.7701724,82.61484907,356.465912,78.84068197,366.2606201,81.84507751,157.9248825
369.1988197,81.1402968,356.9042599,77.35702151,366.7128906,80.37532806,159.4719433
369.6240889,79.6724363,357.341416,75.87545439,367.1651611,78.91230011,161.016659
370.0525569,78.21156954,357.7758193,74.4030423,367.6169434,77.45598602,162.5518149
370.4751485,76.75677994,358.210722,72.93093979,368.0691833,76.00624847,164.0868153
370.8965762,75.30681929,358.643556,71.47130076,368.5209045,74.56317139,165.6092775
371.3196943,73.8645268,359.0735575,70.01415966,368.9725952,73.12656403,167.128541
371.7599703,72.35132061,359.5241487,68.48866961,369.4477539,71.6213913,168.7191862
372.1984643,70.84458319,359.972419,66.97147547,369.9222717,70.12350464,170.301218
372.633971,69.34371026,360.4194801,65.46262552,370.3959961,68.63260651,171.8749053
373.0690076,67.84913515,360.8626462,63.96359282,370.8683777,67.14862823,173.4380736
373.5060741,66.36262088,361.3041838,62.47027785,371.3395691,65.67151642,174.9952971
373.9360219,64.8804178,361.7424806,60.98644163,371.8091125,64.20119476,176.542512
374.3644869,63.40374785,362.1787108,59.51508115,372.2762451,62.73735809,178.0771776
374.7964648,61.93528265,362.6121679,58.05086052,372.7408752,61.27994919,179.6042097
375.2205078,60.4721006,363.0441079,56.59196417,373.2031555,59.82925034,181.125706
375.6434225,59.01572942,363.4738102,55.1398966,373.6631165,58.38503265,182.6400191
376.0698763,57.56764429,363.9028659,53.69612323,374.120575,56.94738007,184.1461965
376.4874932,56.12425132,364.3284668,52.25613602,374.5758972,55.51612091,185.6477621
376.9261447,54.61621209,364.773508,50.75239821,375.0515137,54.02019119,187.2159742
377.3681438,53.11718425,365.2175898,49.25544591,375.5247192,52.53129959,188.7774077
377.8023889,51.62357741,365.658965,47.76519164,375.9955444,51.04948044,190.3316503
378.2339291,50.13605439,366.0969768,46.28610876,376.4634399,49.57444,191.8742262
378.663088,48.65571871,366.533039,44.8132039,376.9285278,48.10625076,193.4103248
379.0981294,47.18517949,366.9671153,43.34670916,377.3908997,46.64498138,194.9397133
379.5230562,45.71930101,367.4010952,41.88713648,377.8506775,45.19060516,196.4624381
379.9458176,44.25956605,367.8290356,40.43985168,378.3070374,43.74295425,197.9716652
380.374722,42.80961871,368.2546921,38.99977707,378.7599792,42.30203629,199.4733304
380.7921198,41.36355246,368.6781756,37.57045342,379.2090454,40.8678627,200.9640699
381.2292173,39.85831871,369.1192543,36.07772815,379.6756287,39.37330627,202.5205978
381.671382,38.36376213,369.5568773,34.59598788,380.1379395,37.88684082,204.0656118
382.1027132,36.87690097,369.9941193,33.12120066,380.5961304,36.40960693,205.6038504
382.530738,35.39945588,370.426247,31.65978031,381.0495911,34.94185638,207.1278201
382.9646596,33.93486383,370.8553974,30.21002875,381.4981079,33.48374939,208.6397558
383.3850249,32.47769452,371.2819051,28.76577957,381.9423523,32.03524017,210.1456657
383.8022823,31.0282894,371.7054897,27.33428951,382.3822632,30.5946579,211.6385112
384.2479931,29.52607605,372.1480007,25.83891005,382.8387451,29.09664345,213.1979905
384.68135,28.02228356,372.589275,24.34560123,383.2937012,27.60035896,214.7551335
385.1165234,26.51824663,373.0298925,22.85434891,383.7475281,26.10325432,216.3101181
385.5575441,25.03064969,373.4691045,21.37346417,384.1965942,24.61891365,217.8547627
385.9852769,23.55298544,373.9031403,19.90579378,384.6408691,23.14715385,219.385267
386.4090084,22.08868954,374.3334514,18.44653617,385.0809326,21.6881237,220.9066481
386.8297974,20.63738727,374.7615549,16.99642102,385.517395,20.24143791,222.4186357
387.2765806,19.13925322,375.2024798,15.50553366,385.9676514,18.7453289,223.9733575
387.7071928,17.65219561,375.6415948,14.0179655,386.4142151,17.262743,225.5243833
388.1337316,16.17820108,376.0758853,12.5546804,386.8555603,15.79409599,227.0507553
388.5565077,14.71756977,376.501838,11.10794166,387.2913513,14.33873367,228.5588961
388.9854929,13.27378758,376.9253594,9.674942393,387.7216797,12.89665508,230.053171
389.4166678,11.78279836,377.3666487,8.186416636,388.1655579,11.40939903,231.6057318
389.8420192,10.30655597,377.802318,6.709004228,388.6054993,9.937074661,233.1460419
390.2766611,8.84845096,378.231884,5.253097682,389.0405884,8.479484558,234.663998
390.6934028,7.401519343,378.660573,3.808867275,389.4713745,7.036657333,236.1705091
391.1225793,5.913645119,379.1024971,2.31274222,389.9160767,5.552208424,237.730537
391.548783,4.440675864,379.5373547,0.841199953,390.3562622,4.083312035,239.2649874
391.983614,2.987025373,379.9656489,-0.606865858,390.7907715,2.630313873,240.7750637
392.3991374,1.544528152,380.3944154,-2.048862426,391.2213135,1.191968441,242.2794555
392.8303931,0.06240304,380.8267532,-3.506415326,391.660553,-0.285403699,243.7997767
393.2519449,-1.402809799,381.2616254,-4.973604048,392.0958557,-1.747100592,245.3300566
393.6846118,-2.847790323,381.6896558,-6.411479139,392.5252075,-3.192248106,246.8302882
394.1098074,-4.332741619,382.1325269,-7.905154418,392.967041,-4.673589706,248.3882357
394.530091,-5.801025467,382.5691515,-9.3745025,393.4043579,-6.13735199,249.9210843
394.9623507,-7.24848441,382.9979724,-10.81476229,393.8356628,-7.584321499,251.423827
395.387656,-8.734387033,383.4412461,-12.30512252,394.2785034,-9.065908432,252.9787113
395.8272104,-10.19938286,383.8735691,-13.75901398,394.7146912,-10.53067589,254.4955184
396.2427344,-11.65514307,384.3051749,-15.20638897,395.1462402,-11.98133373,256.0058753
396.6737329,-13.14806384,384.7412496,-16.67066656,395.5855103,-13.46931934,257.5337071
397.1012928,-14.62615501,385.1791461,-18.13155512,396.0191956,-14.94431782,259.0588132
397.524535,-16.09131466,385.6095023,-19.5749663,396.4466858,-16.40645027,260.5650145
397.9594957,-17.53861794,386.0356859,-21.00487036,396.868042,-17.85590363,262.0570795
398.3879657,-19.02617452,386.4689348,-22.45889953,397.2956848,-19.34075546,263.5742827
398.812666,-20.49945018,386.8995602,-23.90101571,397.7159424,-20.81259918,265.07932
399.2322828,-21.96046373,387.3239347,-25.31422555,398.1268921,-22.2717762,266.5548727
399.6629679,-23.40473921,387.7413111,-26.70844897,398.5280151,-23.71925545,268.010229
400.086642,-24.88822411,388.1610514,-28.11165621,398.9285889,-25.20124054,269.4748697
400.5063956,-26.35781914,388.5777692,-29.49912166,399.3157349,-26.67136955,270.9235637
400.937669,-27.81306596,388.9829869,-30.84243623,399.6854553,-28.13038254,272.3266657
401.3654692,-29.30571848,389.393074,-32.19744174,400.0462952,-29.62434196,273.7423675
401.7911655,-30.78823115,389.7940651,-33.5115742,400.3830566,-31.10787201,275.1163172
402.2236656,-32.25938136,390.1899202,-34.792526,400.6932678,-32.58153534,276.4570405
402.6517271,-33.76918068,390.5930635,-36.08402826,400.9827576,-34.08956528,277.8100011
403.0770227,-35.27215156,390.9918569,-37.34483002,401.239624,-35.58727646,279.1323692
403.5065643,-36.76812454,391.3891767,-38.58405115,401.4624939,-37.07445145,280.433727
403.9364247,-38.30285894,391.8023562,-39.85144171,401.6564026,-38.59384155,281.7667671
404.3684264,-39.83473155,392.2109893,-41.1013364,401.8134155,-40.10092163,283.0817644
404.8006946,-41.40735251,392.6333984,-42.38572108,401.9369812,-41.63762283,284.433827
405.2279582,-42.98172526,393.055866,-43.65857785,402.021637,-43.16001892,285.7749621
405.6530735,-44.55459945,393.4796295,-44.9378326,402.0690918,-44.66742706,287.1225779
406.0783372,-46.17344743,393.914199,-46.25577478,402.0794678,-46.20051193,288.5103178
406.498262,-47.7987475,394.3476126,-47.57395856,402.0514221,-47.71648026,289.8979258
406.9181018,-49.47143914,394.7903359,-48.93957313,401.9839478,-49.25505066,291.3335117
407.3277704,-51.1613175,395.2299666,-50.30219472,401.8760681,-50.77416611,292.7652983
407.7332161,-52.86900954,395.6633675,-51.67078706,401.7272949,-52.27277756,294.2008753
408.1326185,-54.63325066,396.1261318,-53.09727872,401.5333252,-53.78901291,295.7005517
408.5071831,-56.41553663,396.6047316,-54.54378628,401.2985535,-55.2819252,297.2241796
408.8583684,-58.25671164,397.0446445,-56.04398373,401.0164795,-56.78791428,298.7875464
409.1748004,-60.12528537,397.3639311,-57.53788354,400.6924438,-58.26705933,300.3151853
409.4679512,-62.05204381,397.5511272,-59.05901318,400.3189392,-59.75417709,301.8477901
409.7251241,-64.00696613,397.6222575,-60.56089594,399.9042358,-61.21064758,303.3513564
409.9655564,-66.05299641,397.5729781,-62.07057872,399.4355469,-62.6691246,304.8618432
410.1791128,-68.12425354,397.3798229,-63.53870833,398.9255981,-64.09250641,306.3426246
410.3307592,-70.27344305,397.0663197,-64.99397746,398.3616028,-65.50952148,307.8312792
410.3518316,-72.42343723,396.6389341,-66.39520886,397.7563171,-66.88641357,309.2962392
409.7082531,-74.27033739,396.0997605,-67.77655923,397.1030884,-68.25533295,310.7790868
408.185201,-75.7030282,395.4057906,-69.06681983,396.4107056,-69.58866119,312.2441352
406.6893268,-77.0669408,394.5521564,-70.27136189,395.6761169,-70.90066528,313.7204864
405.2251934,-78.29390505,393.5429845,-71.39247542,394.9088745,-72.19939423,315.2289039
403.6783226,-79.57729564,392.4055848,-72.42714242,394.087677,-73.49407196,316.766504
402.1655255,-80.77565537,391.1642615,-73.3680299,393.2341003,-74.76174164,318.3241152
400.6816529,-81.91903947,389.7955481,-74.19474151,392.3502197,-76.0074234,319.9231238
399.209251,-83.01456064,388.3805662,-74.96213904,391.4372559,-77.2351532,321.5328047
397.7495409,-84.06132555,386.9616932,-75.71415576,390.497345,-78.44989014,323.1386471
396.316594,-85.05029016,385.6231502,-76.46475117,389.5559998,-79.6223526,324.6732776
394.8718119,-86.00696016,384.2843921,-77.20429637,388.5900574,-80.78414154,326.2027221
393.4184335,-86.93899856,382.9486324,-77.93676584,387.5997314,-81.93591309,327.726128
391.968832,-87.85274185,381.6147009,-78.66662684,386.5867004,-83.07775116,329.2466773
390.5228814,-88.75148182,380.2834657,-79.39313968,385.5527649,-84.20903015,330.7632551
389.0792049,-89.63698805,378.9613476,-80.11015275,384.5009155,-85.32613373,332.2672843
387.6390841,-90.50439755,377.6526422,-80.81671936,383.4344177,-86.42552185,333.7545456
386.2029831,-91.35079318,376.3672307,-81.51580617,382.355957,-87.50406647,335.217763
384.7664344,-92.16522846,375.1064995,-82.20552133,381.2685242,-88.55876923,336.654826
383.3395947,-92.94775777,373.8677825,-82.88469535,380.1762085,-89.58690643,338.0675175
381.8941963,-93.74009285,372.6095997,-83.58167043,379.0440369,-90.62168884,339.5058493
380.4894442,-94.52770028,371.3803425,-84.2660884,377.913208,-91.62551117,340.9127967
379.0696262,-95.32460823,370.1324449,-84.96991528,376.7462463,-92.63272095,342.3454937
377.6875461,-96.10662085,368.9182546,-85.66790418,375.5871887,-93.60641479,343.7460103
376.2972147,-96.9030942,367.6902714,-86.39535732,374.3960571,-94.58207703,345.1732912
374.9518189,-97.68887949,366.4981561,-87.11804759,373.219635,-95.52288055,346.5673572
373.5959442,-98.48480462,365.2850326,-87.86735052,372.0153503,-96.46554565,347.9932336
372.2287946,-99.29637885,364.063778,-88.63205606,370.7835083,-97.40869141,349.4341491
370.9080065,-100.0933952,362.8699285,-89.39332424,369.5738525,-98.3174057,350.8500608
369.5752903,-100.9019636,361.6637687,-90.1763068,368.3401184,-99.22743988,352.2880744
368.2350816,-101.7238168,360.4314677,-90.98353862,367.084259,-100.1399155,353.7612305
366.9462279,-102.5344867,359.2314215,-91.77607206,365.8591003,-101.0184708,355.1993613
365.6463203,-103.3589777,358.0273716,-92.57691416,364.6141052,-101.8982239,356.6454195
364.3420262,-104.1999785,356.806136,-93.39702194,363.3510132,-102.7793274,358.1164712
363.0373271,-105.06148,355.5610254,-94.24543302,362.0712891,-103.6639023,359.6231569
361.7798678,-105.9001431,354.3601354,-95.07807575,360.8301086,-104.5148697,361.0844682
360.5212862,-106.7572551,353.140064,-95.92982068,359.5756226,-105.3700714,362.5724344
359.2585645,-107.629687,351.9032102,-96.78980529,358.3086548,-106.2297668,364.0788809
357.9931763,-108.5146125,350.6380775,-97.66004056,357.0314026,-107.0952377,365.6144167
356.7217166,-109.4050632,349.3561356,-98.53749516,355.74646,-107.9661179,367.1678971
355.4475487,-110.3053475,348.0671181,-99.42493161,354.4550171,-108.8421326,368.7328603
354.1718922,-111.2158677,346.7769324,-100.3292081,353.157959,-109.7231827,370.3083904
352.9501817,-112.0957868,345.5485067,-101.218899,351.9124146,-110.5707703,371.8251565
351.731226,-112.9905893,344.3264782,-102.1289666,350.6624756,-111.4228973,373.3488286
350.5085471,-113.8857618,343.0946678,-103.0488684,349.4098816,-112.2798386,374.8862213
349.2863506,-114.7847094,341.8552433,-103.9703912,348.1567993,-113.1408997,376.430688
348.0636648,-115.6848472,340.6197496,-104.8913904,346.9047241,-114.0044174,377.971689
346.8455272,-116.5885353,339.3916284,-105.8079769,345.6558533,-114.8679123,379.5041421
345.628503,-117.491269,338.1783461,-106.7149925,344.4102173,-115.7290802,381.0189792
344.4229221,-118.3953034,336.9626162,-107.6257877,343.1707458,-116.5876923,382.5380404
343.2290403,-119.2997563,335.7459191,-108.5360405,341.9389343,-117.4440689,384.0575509
341.9841105,-120.2330429,334.4755193,-109.4883568,340.65979,-118.3379593,385.6452605
340.7334739,-121.1443516,333.2132037,-110.4356124,339.3892517,-119.2302017,387.2234664
339.4705283,-122.0251895,331.9610384,-111.3768327,338.1271362,-120.1202774,388.7899317
338.2079221,-122.8925937,330.7143625,-112.31286,336.8733215,-121.0083466,390.3488891
336.9544541,-123.7620396,329.4806775,-113.2408955,335.6271667,-121.8935623,391.8926599
335.714356,-124.6377617,328.2548351,-114.1627311,334.3883667,-122.7757416,393.4264365
334.4866815,-125.5181659,327.0367551,-115.0794227,333.1567688,-123.6547089,394.9509175
333.2673516,-126.3984844,325.8279965,-115.9896896,331.9319763,-124.5300903,396.4640874
331.9986533,-127.3110985,324.5799053,-116.9301462,330.660553,-125.4387131,398.0268383
330.7326901,-128.2130925,323.3372252,-117.8669184,329.3957825,-126.3427734,399.5830503
329.4709815,-129.1091366,322.1052716,-118.7954296,328.1372375,-127.2415848,401.1257242
328.2181566,-130.0032307,320.8791798,-119.7216602,326.8849487,-128.1354675,402.6623453
326.9737944,-130.8957354,319.6589766,-120.6415549,325.638855,-129.0243683,404.1904494
325.7400943,-131.7917751,318.4492989,-121.5537815,324.398407,-129.9077301,405.7055327
324.51278,-132.6813205,317.2415909,-122.4655397,323.1640015,-130.7863312,407.2187616
323.2885109,-133.5640935,316.044552,-123.3692298,321.9351807,-131.6594696,408.7186142
322.0147693,-134.4706786,314.8017188,-124.3077697,320.6612549,-132.5636292,410.2760132
320.7440981,-135.3675438,313.5654589,-125.2412249,319.3934937,-133.4623566,411.8251023
319.4781662,-136.2564389,312.3342346,-126.170587,318.1319885,-134.355896,413.3677063
318.2189517,-137.1408978,311.1084834,-127.094113,316.8766785,-135.2443237,414.9024266
316.9657868,-138.0196536,309.8889313,-128.0128338,315.6277161,-136.127594,416.4293042
315.7198171,-138.8938801,308.6742392,-128.9294182,314.3851013,-137.0062103,417.951015
314.480726,-139.7632785,307.4622976,-129.8399929,313.1490479,-137.8804321,419.4669137
313.2477704,-140.6275908,306.2569086,-130.7475651,311.9195251,-138.750412,420.9757708
311.9716723,-141.5228242,305.0154265,-131.6870172,310.6472778,-139.6501923,422.5326421
310.7018293,-142.4166985,303.7877731,-132.6293371,309.3799438,-140.5454712,424.080253
309.4381765,-143.3118399,302.5703725,-133.580053,308.1156006,-141.4377289,425.624897
308.1791563,-144.2061056,301.356612,-134.5285901,306.8543396,-142.3269043,427.1653311
306.9276855,-145.1043562,300.1386043,-135.4645084,305.5958252,-143.2132416,428.7013929
305.6870587,-146.0132083,298.9144894,-136.3886249,304.3390808,-144.09758,430.2351623
304.455956,-146.9310154,297.6872244,-137.3088563,303.0838928,-144.980545,431.7691131
303.2319554,-147.85575,296.459648,-138.2237634,301.8301697,-145.8620453,433.3001255
302.0095688,-148.7789813,295.2342096,-139.135492,300.578186,-146.7416687,434.8275247
300.7795012,-149.7018004,294.0039836,-140.0476018,299.321167,-147.6238708,436.3589947
299.5470104,-150.626176,292.7684399,-140.9608637,298.0611572,-148.5075531,437.8954241
298.3153437,-151.5504742,291.5341092,-141.8744158,296.8014832,-149.3903656,439.4310509
297.0846725,-152.473924,290.2986849,-142.7894132,295.5422668,-150.2727051,440.9684167
295.8542395,-153.3971766,289.0625379,-143.7056841,294.2830505,-151.1551514,442.5071213
294.6225145,-154.320732,287.8270751,-144.619877,293.0232239,-152.0376587,444.0440393
293.3895052,-155.24654,286.5935789,-145.5330715,291.7618713,-152.9201508,445.5787826
292.1540121,-156.1727307,285.3575812,-146.4476074,290.4981384,-153.8033142,447.1163346
290.9167765,-157.100542,284.1169573,-147.3657727,289.2315979,-154.6880035,448.6597643
289.6778744,-158.0302479,282.8719947,-148.2884893,287.9623718,-155.5747223,450.2093894
288.4353753,-158.9623585,281.6269706,-149.2127462,286.6901245,-156.4631653,451.7599815
287.1895307,-159.8959247,280.378381,-150.1387283,285.4147339,-157.3534698,453.3144649
285.9410785,-160.8324251,279.1276635,-151.068247,284.1360779,-158.2457123,454.872765
284.7384657,-161.7343209,277.9207313,-151.9658759,282.9038696,-159.1057129,456.3769003
283.5322525,-162.6388569,276.7135336,-152.8647481,281.6686096,-159.9674683,457.8819909
282.3230273,-163.5451381,275.5038844,-153.7667036,280.4302979,-160.8310242,459.3908894
281.1109733,-164.4531761,274.2920613,-154.6717103,279.1890869,-161.6963043,460.9033551
279.8978089,-165.3640881,273.0772469,-155.5805796,277.9453125,-162.5634003,462.4205293
278.6820877,-166.2764801,271.8600455,-156.4906144,276.6991882,-163.4321136,463.940313
277.464073,-167.1900957,270.6411041,-157.4043473,275.4507751,-164.3025513,465.4637059
276.2435657,-168.1060258,269.4211345,-158.3194794,274.1999512,-165.17453,466.9887608
275.0212673,-169.0240557,268.199067,-159.2372667,272.9467773,-166.0480957,468.5170875
273.796071,-169.9433496,266.975008,-160.156121,271.6911926,-166.9231567,470.0476475
272.5693392,-170.864756,265.7488466,-161.0786306,270.4332581,-167.799881,471.5820841
271.3401877,-171.7877262,264.5201394,-162.0027948,269.1729431,-168.6783142,473.1195498
270.1084968,-172.7132099,263.2897787,-162.9282383,267.9100342,-169.5583801,474.6591059
268.8743499,-173.6395307,262.0573354,-163.8565756,266.6448364,-170.4400024,476.2020663
267.6375364,-174.5679698,260.823858,-164.7853559,265.3772888,-171.3228607,477.7461192
266.3987378,-175.4970571,259.588206,-165.7168132,264.107666,-172.2069702,479.2935198
265.1591734,-176.4278885,258.3503541,-166.6507131,262.8363037,-173.0923462,480.8441475
263.9187072,-177.3584807,257.1082798,-167.5873951,261.5635376,-173.9794617,482.3998215
262.6769236,-178.2898965,255.8640951,-168.5259767,260.2895508,-174.8683929,483.9583243
261.4343497,-179.2233067,254.6174026,-169.4653952,259.0143433,-175.7592621,485.5193334
260.1895585,-180.157995,253.3704509,-170.4068552,257.7377625,-176.6519928,487.0817788
258.9418906,-181.0949689,252.1222592,-171.3481851,256.4591675,-177.5466003,488.6451356
257.7400918,-181.9975147,250.9259338,-172.2518795,255.2292786,-178.4065399,490.1444214
256.5359055,-182.9019348,249.7285588,-173.1563796,253.9970551,-179.2672577,491.6450304
